shot_id,shot_made_flag
9746,0.5840484
9753,0.25446737
9758,0.61521286
9759,0.40244257
9763,0.4086113
9766,0.22200532
9767,0.27712104
9777,0.45873678
9781,0.29325753
9789,0.48674706
9790,0.37846184
9799,0.48057592
9802,0.2027764
9805,0.64272106
9807,0.43986467
9812,0.5580918
9818,0.19296964
9820,0.6462785
9822,0.42248213
9824,0.63998216
9834,0.615131
9836,0.42116246
9847,0.4639171
9864,0.588035
9869,0.27554357
9875,0.31808835
9880,0.39536384
9889,0.61828005
9894,0.37205648
9909,0.63708216
9915,0.31533757
9919,0.46736526
9920,0.641634
9940,0.42550752
9946,0.43825984
9958,0.533255
9959,0.38829264
9973,0.46169546
9976,0.38156554
9978,0.3758626
9982,0.32730895
9987,0.17260835
9988,0.49577236
9992,0.27430207
10000,0.11353254
10002,0.34109285
10005,0.24218875
10008,0.4191835
10009,0.35519797
10011,0.4228815
10021,0.4167054
10022,0.554305
10053,0.50384235
10074,0.34734932
10076,0.4021586
10090,0.5824506
10092,0.39439446
10099,0.40230763
10102,0.32449585
10103,0.3562518
10106,0.37312037
10108,0.4865721
10113,0.48009872
10119,0.28519246
10122,0.2846203
10125,0.34898937
10140,0.54398996
10155,0.27957696
10159,0.30892804
10164,0.37625095
10175,0.41427517
10176,0.4873783
10178,0.25268227
10186,0.47514617
10200,0.37969112
10204,0.5511922
10206,0.58935493
10211,0.44065666
10212,0.3815639
10217,0.4924019
10220,0.6381935
10230,0.62732136
10234,0.3818603
10235,0.39709914
10239,0.2776721
10240,0.44986767
10242,0.43941706
10245,0.20192826
10246,0.6087103
10247,0.25418952
10250,0.20183587
10254,0.61179316
10257,0.46451336
10260,0.4666609
10261,0.66423213
10265,0.34001505
10273,0.42754108
10274,0.31721312
10277,0.42948285
10289,0.6058363
10290,0.22545946
10298,0.5445633
10301,0.2630371
10304,0.5528518
10305,0.43876728
10313,0.36866543
10320,0.3865855
10323,0.45456624
10328,0.32226524
10332,0.5799511
10336,0.6059671
10343,0.35534593
10348,0.56888855
10350,0.44085166
10351,0.4131757
10354,0.34231687
10372,0.3005691
10373,0.5333135
10380,0.25767118
10383,0.4146914
10396,0.5783727
10397,0.53195757
10399,0.53879255
10400,0.5325285
10401,0.41054863
10402,0.41383952
10403,0.58483016
10410,0.56101966
10412,0.36248216
10415,0.31946757
10424,0.50475466
10428,0.5264166
10432,0.30886924
10462,0.64258367
10477,0.24276394
10482,0.25224963
10484,0.25313443
10493,0.41141737
10495,0.37181735
10497,0.43889517
10516,0.39719373
10521,0.30228615
10522,0.34041175
10523,0.395613
10528,0.1884549
10530,0.6298852
10532,0.39569417
10533,0.30732915
10543,0.51776314
10547,0.35932678
10552,0.41410694
10558,0.2576658
10571,0.3753186
10572,0.20033613
10574,0.35980922
10583,0.7093235
10600,0.40742797
10607,0.36112446
10608,0.33978984
10614,0.27432
10630,0.2504173
10634,0.38473272
10635,0.37398952
10641,0.74995697
10643,0.4414631
10644,0.6505685
10648,0.4045421
10669,0.36194074
10675,0.35687774
10686,0.5911231
10704,0.41529727
10707,0.47716492
10722,0.20002772
10736,0.6634941
10764,0.44639838
10767,0.5576462
10776,0.4187018
10779,0.6355486
10781,0.41054124
10792,0.6244544
10797,0.41081643
10798,0.30710736
10801,0.35378012
10802,0.40185472
10805,0.3307673
10808,0.4004146
10810,0.6203402
10816,0.4143833
10817,0.4397114
10829,0.6161016
10843,0.45632088
10858,0.64137983
10866,0.45737517
10876,0.4513331
10887,0.2626097
10891,0.19188327
10896,0.380462
10900,0.3471302
10905,0.40112382
10907,0.44740066
10917,0.27655104
10936,0.65042436
10947,0.30800068
10948,0.5569078
10951,0.4841174
10955,0.2275877
10969,0.43412355
10984,0.41692382
10987,0.45726806
10990,0.21956934
10992,0.6188381
10996,0.45264497
10997,0.4187063
10999,0.4425748
11000,0.5732511
11001,0.43313864
11010,0.5690359
11016,0.5551022
11018,0.56325954
11034,0.61796784
11039,0.47881866
11041,0.45971298
11047,0.40108797
11053,0.45469233
11055,0.44468448
11056,0.44716412
11065,0.4782827
11068,0.47512442
11070,0.41781935
11071,0.3831537
11072,0.47472447
11079,0.5735337
11091,0.30514038
11094,0.48613966
11112,0.64027786
11113,0.64076334
11128,0.45564023
11153,0.45899284
11154,0.0987663
11163,0.3400524
11179,0.4838246
11181,0.49079454
11206,0.40744022
11216,0.50595015
11221,0.4496313
11223,0.5483381
11228,0.51404434
11235,0.44084826
11237,0.59133303
11244,0.17869163
11256,0.4325648
11267,0.4711684
11272,0.64245063
11281,0.45615256
11285,0.59209037
11288,0.5647236
11291,0.41491315
11293,0.39939508
11297,0.35725144
11298,0.44134986
11299,0.2846884
11301,0.34606668
11309,0.55980575
11331,0.5050296
11332,0.51892745
11337,0.23250714
11343,0.56918633
11347,0.25021744
11348,0.49370378
11355,0.588012
11368,0.4422233
11369,0.44514814
11371,0.63455737
11378,0.44589695
11384,0.48882824
11387,0.47827813
11393,0.21232045
11399,0.5603733
11412,0.3015467
11431,0.35673037
11432,0.358157
11444,0.5750538
11450,0.6081486
11451,0.4695624
11476,0.41015702
11488,0.42669865
11495,0.56907487
11505,0.51935416
11508,0.6628141
11518,0.64209616
11522,0.26148185
11524,0.6388265
11533,0.69033325
11549,0.6870675
11551,0.572003
11560,0.36553252
11563,0.4277922
11565,0.54912114
11567,0.41612482
11569,0.3283385
11598,0.41231528
11604,0.47764775
11611,0.37370038
11617,0.59142107
11626,0.6393669
11642,0.41931343
11643,0.46187067
11648,0.290526
11651,0.26412308
11663,0.3706819
11666,0.6154026
11685,0.60430706
11686,0.63787323
11698,0.20039596
11708,0.3237086
11711,0.39479285
11718,0.33668488
11742,0.17295437
11761,0.4297729
11767,0.44709846
11768,0.32819057
11775,0.41039363
11779,0.625844
11786,0.5465033
11790,0.5577453
11791,0.3632959
11796,-0.083471686
11806,0.39715675
11810,0.4526648
11811,0.42881888
11814,0.56979126
11816,0.44636905
11820,0.5256034
11822,0.48248047
11829,0.41341898
11832,0.48223376
11834,0.56722236
11836,0.36354446
11837,0.37608352
11844,0.4104949
11847,0.44907507
11864,0.59926176
11865,0.46234256
11872,0.30245638
11873,0.557158
11886,0.60573685
11894,0.3865081
11905,0.32523957
11906,0.18080744
11907,0.4220326
11912,0.41299528
11914,0.5973367
11918,0.47982192
11924,0.34335285
11929,0.66173726
11930,0.4301741
11936,0.20853706
11937,0.19897768
11954,0.64788055
11957,0.5261922
11964,0.47607753
11968,0.15728158
11972,0.611487
11976,0.43946666
11979,0.49101484
11981,0.37376446
11983,0.41352987
11989,0.15661189
11991,0.37643746
11998,0.36066225
12003,0.42036706
12007,0.3399146
12011,0.47452235
12014,0.38700387
12024,0.38003394
12033,0.5528111
12034,0.35877907
12041,0.2868857
12046,0.6448802
12056,0.35278198
12064,0.3438344
12069,0.5153798
12070,0.18484174
12071,0.35394627
12072,0.33255094
12078,0.250153
12091,0.38241628
12092,0.52574635
12094,0.34455723
12098,0.28413692
12103,0.31276315
12115,0.6074932
12118,0.6044955
12122,0.26409346
12125,0.60560834
12133,0.37759632
12137,0.6788484
12141,0.21611318
12143,0.34115967
12144,0.7071103
12154,0.38077825
12163,0.39325556
12170,0.42178914
12193,0.35272193
12196,0.4753568
12206,0.5456517
12209,0.6800462
12214,0.4140513
12228,0.33604676
12233,0.39731282
12238,0.572842
12242,0.38102704
12245,0.43865773
12247,0.41289264
12251,0.3549854
12287,0.34831393
12292,0.5918524
12304,0.31307355
12317,0.6259948
12320,0.630981
12323,0.57900655
12328,0.37279785
12333,0.54417235
12334,0.37933084
12335,0.4182367
12352,0.59630334
12358,0.4402272
12364,0.37411326
12376,0.40829957
12396,0.37773457
12402,0.61971915
12406,0.3620807
12408,0.3340983
12410,0.59694934
12413,0.37902343
12417,0.4864096
12424,0.33686796
12425,0.3562635
12426,0.33606973
12430,0.39727896
12432,0.5882827
12433,0.34130818
12451,0.3535447
12457,0.4035572
12465,0.54613847
12468,0.44003037
12474,0.3940279
12475,0.5686219
12486,0.5442678
12487,0.40930337
12514,0.44272605
12524,0.56968415
12526,0.34364337
12530,0.3854995
12532,0.22695646
12593,0.4150592
12599,0.4485388
12600,0.3952818
12603,0.45614228
12624,0.56174827
12630,0.30943957
12638,0.40275934
12641,0.61839557
12643,0.67347956
12656,0.39879763
12666,0.4264591
12673,0.64248323
12675,0.5101594
12678,0.539431
12692,0.06846693
12693,0.62329245
12707,0.37513793
12711,0.60669976
12716,0.49368417
12717,0.6465875
12723,0.41544828
12738,0.20725997
12742,0.342557
12746,0.38888732
12753,0.6194246
12758,0.39199284
12760,0.21283622
12763,0.37579596
12764,0.38262367
12768,0.2732654
12776,0.3526164
12777,0.32321268
12783,0.69244766
12804,0.40919602
12824,0.40342724
12839,0.30915
12847,0.46424812
12850,0.633633
12867,0.6005694
12883,0.43434292
12887,0.37913287
12890,0.18850882
12903,0.45645094
12906,0.23346645
12907,0.18201835
12909,0.41681147
12912,0.43044567
12915,0.31279594
12930,0.37967083
12931,0.420013
12934,0.39366695
12951,0.37293503
12955,0.38949642
12973,0.60941184
12988,0.3730128
12999,0.37139657
13015,0.4350831
13026,0.51356095
13036,0.36424768
13039,0.47154284
13040,0.44881758
13041,0.61685646
13043,0.6285054
13057,0.39863098
13064,0.47468278
13068,0.6708816
13069,0.4720735
13073,0.4443886
13079,0.66428816
13086,0.34348318
13089,0.640988
13093,0.52251565
13097,0.6469003
13098,0.43152478
13105,0.36733258
13107,0.3919344
13108,0.47773987
13110,0.30437902
13112,0.42893964
13114,0.26004392
13118,0.32814458
13127,0.23377076
13129,0.31118128
13142,0.60994023
13146,0.61688167
13149,0.58467686
13157,0.42547446
13158,0.42534608
13159,0.43776053
13161,0.44448632
13162,0.39568126
13166,0.44073904
13168,0.4576228
13170,0.6689872
13186,0.47863603
13191,0.46905005
13203,0.4609548
13209,0.4337639
13212,0.45060128
13213,0.3509511
13222,0.43321338
13229,0.41751993
13234,0.48699147
13257,0.641317
13258,0.29828116
13268,0.3782987
13270,0.35484374
13291,0.39486897
13292,0.33255267
13299,0.39328465
13307,0.6041827
13309,0.13105442
13311,0.6027521
13312,0.5154779
13322,0.34241137
13324,0.687391
13330,0.4260085
13338,0.41043568
13344,0.4781311
13348,0.37065226
13355,0.46866563
13365,0.5592288
13368,0.4918372
13370,0.39103734
13372,0.3825612
13377,0.41960093
13385,0.59850585
13389,0.35290533
13393,0.58925974
13395,0.39744997
13404,0.4096329
13411,0.3414602
13416,0.42759258
13434,0.4259344
13435,0.4432972
13445,0.22489594
13446,0.37610674
13451,0.58076906
13462,0.36670637
13464,0.30846623
13466,0.35601288
13471,0.4723934
13472,0.66152763
13477,0.6648063
13481,0.26436365
13484,0.38604283
13490,0.35511497
13492,0.3917285
13500,0.42707235
13508,0.31266624
13516,0.36582538
13525,0.35708734
13526,0.6263633
13530,0.3589315
13532,0.38562346
13538,0.38651508
13546,0.40835357
13548,0.4285719
13550,0.6589414
13551,0.58721936
13564,0.41425318
13566,0.6111939
13570,0.3704277
13580,0.43703556
13585,0.414468
13588,0.5435955
13592,0.5607886
13594,0.4051521
13609,0.598209
13610,0.5940654
13613,0.35755512
13625,0.42457587
13626,0.57181776
13639,0.5803936
13645,0.5919379
13647,0.37040994
13648,0.32252285
13652,0.518467
13654,0.53956676
13664,0.556842
13673,0.45287758
13684,0.3539806
13690,0.3646675
13693,0.38506547
13696,0.49240243
13700,0.48870966
13701,0.43421167
13707,0.43846148
13713,0.4071255
13714,0.30502445
13716,0.38131317
13720,0.2500429
13727,0.3835636
13733,0.20140803
13738,0.40233418
13757,0.36185923
13759,0.4191945
13761,0.6576407
13767,0.44174156
13782,0.4299543
13786,0.35729012
13787,0.4237978
13792,0.4642351
13795,0.4497963
13798,0.61630964
13807,0.13577855
13809,0.38494194
13811,0.34910154
13815,0.3676391
13817,0.38380238
13818,0.4499386
13822,0.3724335
13824,0.3718465
13829,0.37192845
13832,0.65827286
13840,0.63860244
13841,0.6243662
13868,0.3605982
13871,0.59502393
13880,0.42606115
13888,0.41365638
13890,0.5527527
13891,0.27010787
13895,0.34978804
13907,0.440972
13910,0.4209212
13912,0.33556876
13913,0.40585944
13923,0.42927542
13929,0.47449037
13936,0.31695896
13946,0.44741127
13950,0.58016074
13951,0.35923752
13954,0.43658644
13958,0.32234472
13969,0.39012775
13980,0.33246836
13981,0.6375903
13986,0.45091176
13987,0.3505154
13989,0.4257333
13992,0.4078918
13994,0.69416887
14001,0.41657197
14002,0.3396026
14004,0.3882367
14006,0.37241706
14012,0.39975727
14021,0.4112413
14024,0.40391892
14045,0.35368422
14047,0.40097684
14057,0.44630352
14059,0.27781463
14060,0.3006233
14068,0.24223214
14070,0.39848053
14074,0.31302562
14076,0.4395492
14089,0.47027075
14115,0.44346857
14116,0.46040025
14128,0.53564084
14131,0.4497599
14134,0.58669376
14137,0.42346412
14138,0.201802
14139,0.61824095
14152,0.38821727
14153,0.5488509
14155,0.36140978
14156,0.5885862
14164,0.28316373
14165,0.5660217
14171,0.21356921
14174,0.40143645
14181,0.5334042
14186,0.5038099
14192,0.4107023
14201,0.37093344
14210,0.66528475
14214,0.23247197
14231,0.4371333
14236,0.46617877
14241,0.6376406
14245,0.376053
14249,0.318099
14251,0.61637384
14262,0.37733805
14265,0.31056115
14267,0.4305436
14270,0.6302568
14276,0.41101068
14279,0.29965162
14281,0.40077746
14289,0.39028925
14290,0.39657196
14293,0.42355615
14295,0.6685087
14297,0.64978194
14298,0.6881567
14310,0.21608764
14312,0.71234393
14315,0.7122891
14318,0.39429778
14319,0.42411518
14325,0.4813216
14331,0.2908666
14334,0.4306001
14341,0.32680652
14343,0.6413257
14344,0.3134466
14346,0.44050214
14347,0.24690157
14349,0.31378534
14352,0.26297614
14358,0.25676998
14361,0.48397386
14363,0.5690726
14374,0.4948218
14376,0.55893034
14381,0.5240936
14398,0.36400524
14410,0.35025465
14412,0.6332495
14415,0.6508981
14423,0.48381662
14425,0.5299566
14436,0.3986045
14444,0.46690804
14455,0.58441347
14465,0.39827466
14469,0.5699192
14471,0.40844667
14475,0.48976234
14479,0.38599306
14480,0.44128305
14488,0.4408313
14491,0.65432894
14501,0.44023728
14520,0.48490435
14522,0.4879313
14523,0.4499987
14537,0.5622506
14538,0.4273847
14550,0.40496004
14561,0.30446255
14575,0.61584485
14586,0.4302171
14592,0.6265198
14601,0.46386346
14602,0.3014113
14604,0.35469255
14606,0.40537995
14627,0.4905498
14641,0.43103644
14652,0.41271102
14662,0.37619027
14665,0.37314248
14673,0.38857216
14675,0.60559106
14679,0.3024856
14683,0.37613553
14686,0.33897159
14705,0.69110966
14708,0.24985704
14709,0.60368633
14710,0.30125847
14715,0.44764477
14717,0.40299344
14723,0.47072953
14725,0.42362005
14727,0.47532374
14728,0.36942384
14735,0.433497
14746,0.3898496
14752,0.625201
14757,0.39020282
14762,0.36367047
14763,0.25085282
14797,0.4247668
14812,0.32711303
14818,0.51298326
14825,0.41153353
14827,0.3830538
14829,0.485202
14830,0.6047721
14837,0.42144945
14849,0.6109368
14863,0.38162893
14869,0.40983117
14882,0.3376738
14884,0.3310603
14886,0.41583687
14888,0.63192797
14890,0.3586212
14904,0.18849716
14938,0.66303086
14952,0.17676385
14958,0.23234197
14963,0.4236604
14979,0.47799653
14980,0.2287673
14986,0.47002363
14988,0.5856752
15003,0.4772458
15006,0.5972452
15009,0.6040591
15015,0.27840587
15024,0.40119112
15030,0.43040687
15036,0.6985126
15038,0.32436642
15039,0.70525485
15047,0.64660347
15049,0.46375442
15056,0.6263827
15068,0.36616772
15070,0.25712058
15073,0.4668929
15081,0.4187181
15084,0.4187898
15088,0.5344713
15092,0.41502586
15095,0.2691162
15097,0.35863894
15098,0.2726446
15115,0.45702273
15120,0.6276415
15126,0.22295107
15133,0.43474627
15143,0.25261438
15156,0.66649055
15164,0.3274942
15178,0.5334257
15198,0.6281729
15200,0.4355449
15208,0.05147329
15214,0.3719239
15218,0.31347963
15231,0.2982497
15238,0.28122476
15239,0.2569387
15240,0.23735484
15249,0.4302305
15256,0.26282805
15260,0.36503905
15290,0.6353632
15307,0.5899277
15308,0.49646
15321,0.4940269
15323,0.47826308
15325,0.44192398
15342,0.6166768
15346,0.45468453
15349,0.47399253
15354,0.14910129
15362,0.32445982
15379,0.4258385
15383,0.41064885
15394,0.26296067
15401,0.34334084
15405,0.3343225
15407,0.35936219
15412,0.5187186
15413,0.46875048
15415,0.44137755
15427,0.41864303
15430,0.19986391
15436,0.45278865
15439,0.40522575
15443,0.57787234
15444,0.3837551
15445,0.59268534
15450,0.23113205
15456,0.6535553
15465,0.6667534
15466,0.36836898
15470,0.4135527
15474,0.55299264
15476,0.49340215
15482,0.45467058
15492,0.5047873
15510,0.41302183
15519,0.35549852
15523,0.36546057
15535,0.5667598
15561,0.62041986
15564,0.41412532
15566,0.42563993
15579,0.40709937
15580,0.44977242
15581,0.3772942
15587,0.35491824
15589,0.41969773
15591,0.32839763
15597,0.28960738
15620,0.44248646
15627,0.41681096
15636,0.55177516
15653,0.4289629
15662,0.641706
15664,0.36125347
15666,0.41861084
15667,0.24189498
15674,0.4374459
15692,0.44157407
15715,0.38225344
15736,0.3716685
15744,0.36293295
15746,0.20881951
15758,0.3783573
15760,0.4704973
15766,0.44100913
15767,0.46590543
15789,0.5724882
15810,0.5179541
15818,0.38925743
15820,0.3759253
15830,0.36867556
15844,0.3314183
15850,0.22326791
15857,0.42524964
15863,0.5972049
15869,0.42326552
15872,0.35241437
15873,0.33021244
15884,0.3798439
15885,0.36557245
15891,0.47200763
15898,0.477843
15900,0.3037119
15932,0.38967252
15940,0.25689444
15944,0.4184604
15945,0.34046972
15963,0.39786863
15970,0.25478324
15977,0.6287418
15982,0.23800078
15985,0.34866872
15995,0.40127605
16004,0.507174
16005,0.58221304
16011,0.4945074
16019,0.60098636
16021,0.21730402
16051,0.6359127
16065,0.6323765
16066,0.48198435
16076,0.5932536
16091,0.41107786
16094,0.56693804
16101,0.51907194
16104,0.5831729
16113,0.52659035
16114,0.42148447
16115,0.5918263
16127,0.43102637
16128,0.39616653
16138,0.47071987
16139,0.6302662
16142,0.25097024
16144,0.39032713
16148,0.42093614
16151,0.3635549
16156,0.32157347
16165,0.4284058
16166,0.19788644
16179,0.5114819
16193,0.40582573
16196,0.32580838
16198,0.4062167
16210,0.3966472
16232,0.60783184
16237,0.5627742
16240,0.41403353
16252,0.3533019
16259,0.3936052
16262,0.5567919
16263,0.37565
16270,0.5539266
16272,0.39147308
16290,0.39891136
16295,0.53993887
16297,0.3102832
16299,0.34544715
16300,0.43489844
16302,0.30784762
16303,0.30982092
16305,0.42542368
16309,0.3542831
16312,0.44993734
16320,0.55152726
16326,0.39768964
16327,0.3718838
16338,0.29085675
16342,0.2746277
16346,0.37501007
16348,0.35247937
16355,0.34134698
16356,0.32856628
16378,0.44695625
16382,0.3736358
16391,0.32857084
16392,0.35840493
16395,0.5781907
16399,0.29389596
16403,0.3400877
16408,0.33417118
16413,0.43557146
16415,0.5130739
16417,0.49796528
16420,0.3653744
16431,0.43662524
16439,0.46313155
16444,0.35084337
16446,0.16847935
16451,0.44046095
16454,0.20765977
16461,0.5340546
16462,0.4595265
16469,0.41488677
16484,0.33956388
16486,0.64901006
16487,0.29046172
16491,0.43493506
16494,0.496868
16507,0.58457756
16508,0.45289877
16519,0.40851814
16523,0.46037778
16526,0.6730819
16530,0.2963114
16532,0.34371233
16542,0.4976561
16550,0.43772617
16555,0.47338676
16558,0.36680812
16567,0.39470154
16576,0.5112748
16579,0.53364635
16595,0.48189828
16598,0.28059015
16600,0.30229104
16604,0.56729424
16605,0.5699266
16607,0.5009004
16610,0.41745532
16612,0.6335296
16617,0.52632505
16625,0.6118251
16632,0.5939845
16634,0.60563046
16650,0.24245045
16654,0.4008524
16655,0.42124298
16656,0.37837493
16657,0.3663326
16660,0.37139887
16662,0.583056
16669,0.34557945
16675,0.56948864
16676,0.51099575
16678,0.4096002
16679,0.44776708
16693,0.3702397
16701,0.4712027
16715,0.43598303
16722,0.4168487
16724,0.47841328
16727,0.4756324
16735,0.4456251
16741,0.45682612
16752,0.293658
16758,0.4749626
16765,0.41383398
16771,0.2834561
16785,0.15928158
16793,0.48373455
16800,0.56736547
16805,0.3817708
16809,0.1906356
16820,0.4747099
16827,0.38266158
16830,0.45226902
16843,0.60005844
16847,0.5471932
16855,0.5320783
16860,0.5275977
16862,0.39847678
16863,0.34174737
16872,0.29170635
16874,0.35870105
16876,0.4930613
16893,0.27277708
16895,0.56189334
16914,0.5587872
16917,0.34797913
16926,0.37518567
16930,0.5190268
16931,0.34082037
16932,0.38935852
16934,0.4028113
16937,0.29568738
16941,0.32193783
16942,0.43953037
16957,0.511104
16962,0.46843168
16967,0.41147634
16968,0.6602018
16972,0.29412958
16974,0.4669507
16984,0.3590014
16987,0.28262976
16994,0.60242563
16995,0.4118458
16999,0.365778
17034,0.3979442
17038,0.35211414
17040,0.3411519
17050,0.29199117
17068,0.4493737
17077,0.45767838
17079,0.43909985
17082,0.27255
17085,0.4411424
17087,0.45754087
17099,0.5647498
17105,0.428819
17108,0.50593114
17110,0.5117334
17111,0.19962405
17123,0.57436264
17124,0.41743714
17130,0.45252427
17138,0.30454037
17143,0.6748108
17157,0.5330117
17160,0.56945384
17166,0.35842273
17167,0.55683833
17179,0.5862518
17180,0.5694901
17189,0.4969103
17197,0.47045463
17219,0.4058085
17223,0.3889715
17225,0.38784865
17229,0.44048208
17234,0.27481982
17235,0.30630755
17239,0.48632652
17242,0.39899057
17243,0.3798711
17246,0.4533794
17247,0.29271886
17255,0.63855416
17258,0.6216394
17260,0.63449454
17264,0.32680055
17270,0.42271695
17271,0.43941796
17272,0.38352358
17285,0.48691672
17294,0.49641418
17297,0.4640248
17298,0.4262445
17299,0.4508312
17306,0.39877746
17324,0.23708183
17326,0.33691776
17330,0.4350428
17345,0.2510812
17351,0.38946986
17352,0.18956873
17372,0.48523808
17381,0.4932385
17385,0.41044018
17388,0.2896402
17390,0.50906
17392,0.38975966
17399,0.42683294
17404,0.24751657
17407,0.376777
17408,0.5755886
17416,0.39389613
17418,0.28881243
17434,0.61331844
17438,0.5925641
17443,0.5999545
17444,0.42463374
17453,0.5027478
17460,0.38432136
17467,0.3575812
17480,0.3616362
17488,0.5276324
17490,0.43162274
17493,0.44829506
17498,0.2535909
17503,0.42449945
17513,0.39026797
17520,0.5978142
17525,0.4143915
17534,0.26396492
17545,0.38524872
17553,0.32907712
17554,0.31445485
17557,0.42245814
17563,0.44035113
17576,0.45900026
17577,0.31929052
17580,0.519741
17582,0.44687852
17596,0.3585357
17597,0.4078285
17602,0.55685174
17614,0.3564447
17623,0.3078453
17624,0.4234914
17627,0.43044335
17628,0.41412812
17630,0.36207315
17634,0.54995155
17640,0.36981437
17652,0.61122483
17657,0.422171
17661,0.36598468
17662,0.33051828
17666,0.16772261
17682,0.5682201
17688,0.5651833
17693,0.38004747
17705,0.3443855
17711,0.40495947
17715,0.23658818
17717,0.37068278
17721,0.37929663
17728,0.15934052
17737,0.26954174
17745,0.43806538
17755,0.45878327
17764,0.37079808
17774,0.41715467
17785,0.3129881
17786,0.42662674
17789,0.3692595
17802,0.3697075
17810,0.5710335
17819,0.46940315
17825,0.52881384
17828,0.3904147
17833,0.554196
17841,0.48152328
17842,0.48041353
17844,0.42060998
17849,0.35995737
17855,0.47294703
17857,0.5969021
17861,0.3335188
17863,0.39708644
17868,0.2698821
17876,0.31782728
17882,0.3743792
17885,0.420833
17893,0.39538264
17894,0.24146858
17902,0.48841387
17906,0.25237137
17911,0.62998664
17917,0.32874134
17921,0.5474562
17941,0.4961059
17945,0.23731011
17949,0.45224717
17954,0.28564113
17957,0.38061923
17958,0.61473364
17960,0.40644205
17985,0.42578632
18000,0.67191267
18002,0.50397545
18008,0.19733198
18014,0.40998995
18015,0.6510772
18019,0.43267843
18021,0.44914418
18026,0.6124362
18029,0.22401036
18034,0.40152726
18035,0.23681852
18036,0.5184737
18039,0.5782994
18066,0.43372536
18076,0.50286555
18089,0.39157087
18104,0.44459632
18110,0.35701844
18129,0.33340007
18131,0.407141
18133,0.40574795
18136,0.35944045
18148,0.5607166
18152,0.104533315
18167,0.3728901
18177,0.47834757
18178,0.41135463
18183,0.43924564
18194,0.5277444
18197,0.56729674
18213,0.3412928
18214,0.34561598
18221,0.28787035
18227,0.15631565
18239,0.63842386
18245,0.49011672
18266,0.4035904
18267,0.6612381
18274,0.18535385
18283,0.4417585
18297,0.32436046
18302,0.4359997
18303,0.4411395
18315,0.5454428
18324,0.3763532
18326,0.33907
18334,0.36516348
18336,0.32744157
18344,0.43312907
18346,0.43166733
18347,0.44348073
18350,0.39107504
18352,0.3611302
18364,0.41189104
18366,0.44005364
18373,0.3907699
18391,0.39954665
18393,0.3717345
18395,0.38340858
18400,0.49834248
18408,0.3600203
18421,0.4755336
18425,0.39889959
18443,0.3232064
18451,0.43742412
18456,0.48796445
18458,0.5563414
18460,0.24143001
18467,0.54462886
18468,0.30636373
18475,0.53011715
18485,0.15343538
18494,0.4632008
18495,0.5538065
18508,0.30295265
18530,0.4624799
18533,0.38614386
18547,0.28048974
18548,0.27555075
18553,0.3674436
18561,0.41111606
18565,0.56282073
18572,0.37931427
18593,0.38512874
18600,0.45343873
18621,0.4795208
18629,0.5650015
18637,0.33344343
18649,0.36711454
18653,0.31787983
18660,0.18109901
18671,0.50836706
18672,0.2897402
18677,0.42912093
18681,0.56355274
18684,0.5643254
18686,0.40196878
18689,0.3833786
18690,0.39250416
18709,0.4356085
18716,0.5974889
18723,0.5576433
18773,0.40326518
18782,0.55498046
18797,0.65115094
18810,0.41895074
18817,0.45063415
18820,0.6060702
18825,0.25035173
18837,0.4325291
18850,0.48063862
18857,0.564646
18861,0.597303
18867,0.44814754
18870,0.36618924
18877,0.64752924
18887,0.569458
18898,0.415663
18900,0.39147592
18914,0.36143795
18921,0.58737266
18922,0.40952432
18945,0.33369318
18947,0.3783099
18953,0.3746745
18954,0.48593783
18957,0.40649235
18960,0.35331848
18973,0.39757937
18983,0.7076405
18990,0.35260126
18991,0.31824753
18993,0.3796699
18995,0.3816179
18996,0.36144304
19003,0.35730183
19014,0.4933691
19015,0.49363425
19019,0.50941205
19028,0.48452997
19038,0.5919107
19040,0.6292119
19046,0.31212193
19051,0.2237845
19054,0.6153543
19056,0.48269805
19074,0.41384852
19085,0.50450885
19099,0.7134994
19124,0.46990886
19134,0.34987307
19141,0.23392332
19146,0.46432406
19150,0.41551238
19170,0.4578546
19176,0.30063608
19187,0.43834049
19189,0.4176545
19202,0.44505414
19208,0.39388326
19209,0.3895155
19210,0.5792985
19216,0.48095375
19217,0.34369165
19218,0.54729635
19223,0.46230215
19240,0.2202019
19246,0.59348154
19269,0.33628902
19275,0.5122808
19287,0.39332807
19298,0.44547534
19303,0.3854273
19313,0.41896826
19325,0.26876622
19326,0.27853036
19328,0.4037371
19330,0.30202898
19340,0.39377692
19342,0.3274729
19343,0.30885607
19344,0.42733625
19363,0.3667115
19364,0.4680962
19371,0.24378487
19376,0.44473478
19377,0.30277997
19381,0.32065752
19384,0.55059755
19390,0.608087
19402,0.4263788
19405,0.43547216
19409,0.2511472
19418,0.5191569
19429,0.6578436
19446,0.44742888
19458,0.43392184
19460,0.40578204
19462,0.60190415
19465,0.42529184
19472,0.5797175
19480,0.36866072
19503,0.6566988
19507,0.41857108
19517,0.38785198
19533,0.32139173
19537,0.48098385
19541,0.3362682
19563,0.29721844
19566,0.6554862
19568,0.6364479
19576,0.38031322
19591,0.33255154
19597,0.5946578
19619,0.4307528
19622,0.5749622
19623,0.39469194
19624,0.3999611
19627,0.3969154
19629,0.37958974
19633,0.38849896
19639,0.41840577
19641,0.26787537
19643,0.48345098
